date,ticker,sentiment_score,esg_score,sdg_score,composite_score,article_count,confidence,contradiction,low_reliability,is_imputed
2022-04-19,TECHM,0.0,0.0,0.0,0.0,,,,,True
2022-04-19,SUNPHARMA,,,,,,,,,True
2022-04-20,ADANIGREEN,-1.0,-1.0,1.0,-0.5,,,,,True
2022-04-20,ASIANPAINT,,,,,,,,,True
2022-04-20,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2022-04-20,BAJAJ-AUTO,,,,,,,,,True
2022-04-20,HDFCBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-20,HINDUNILVR,1.0,1.0,0.0,0.75,,,,,True
2022-04-20,ICICIBANK,0.5,0.0,0.0,0.2,,,,,True
2022-04-20,ITC,,,,,,,,,True
2022-04-20,KOTAKBANK,0.5,0.0,0.0,0.2,,,,,True
2022-04-20,M&M,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-20,MARUTI,1.0,0.5,0.0,0.575,,,,,True
2022-04-20,NTPC,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,False
2022-04-20,ONGC,1.0,1.0,1.0,1.0,,,,,True
2022-04-20,POWERGRID,0.5,0.5,0.0,0.375,,,,,True
2022-04-20,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-04-20,SBIN,0.5,0.0,0.0,0.2,,,,,True
2022-04-20,TATAMOTORS,0.0,0.0,1.0,0.25,,,,,True
2022-04-20,TCS,0.0,0.0,1.0,0.25,,,,,True
2022-04-20,WIPRO,,,,,,,,,True
2022-04-20,CIPLA,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-20,INFY,,,,,,,,,True
2022-04-20,DRREDDY,0.0,0.0,0.0,0.0,,,,,True
2022-04-20,HCLTECH,,,,,,,,,True
2022-04-20,TECHM,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-20,SUNPHARMA,,,,,,,,,True
2022-04-21,ADANIGREEN,-1.0,-1.0,1.0,-0.5,,,,,True
2022-04-21,ASIANPAINT,,,,,,,,,True
2022-04-21,AXISBANK,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-04-21,BAJAJ-AUTO,,,,,,,,,True
2022-04-21,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2022-04-21,HINDUNILVR,1.0,1.0,0.0,0.75,,,,,True
2022-04-21,ICICIBANK,0.5,0.0,0.0,0.2,,,,,True
2022-04-21,ITC,,,,,,,,,True
2022-04-21,KOTAKBANK,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2022-04-21,M&M,-0.0,0.0,0.0,-0.0,2.0,1.0,0.5,False,False
2022-04-21,MARUTI,1.0,0.5,0.0,0.575,,,,,True
2022-04-21,NTPC,1.0,1.0,1.0,1.0,,,,,True
2022-04-21,ONGC,1.0,1.0,1.0,1.0,,,,,True
2022-04-21,POWERGRID,0.5,0.5,0.0,0.375,,,,,True
2022-04-21,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-04-21,SBIN,0.5,0.0,0.0,0.2,,,,,True
2022-04-21,TATAMOTORS,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-21,TCS,,,,,,,,,True
2022-04-21,WIPRO,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-04-21,CIPLA,,,,,,,,,True
2022-04-21,INFY,,,,,,,,,True
2022-04-21,DRREDDY,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-04-21,HCLTECH,,,,,,,,,True
2022-04-21,TECHM,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-04-21,SUNPHARMA,,,,,,,,,True
2022-04-22,ADANIGREEN,-1.0,-1.0,1.0,-0.5,,,,,True
2022-04-22,ASIANPAINT,,,,,,,,,True
2022-04-22,AXISBANK,0.0,0.0,1.0,0.25,,,,,True
2022-04-22,BAJAJ-AUTO,,,,,,,,,True
2022-04-22,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2022-04-22,HINDUNILVR,,,,,,,,,True
2022-04-22,ICICIBANK,0.5,0.0,0.0,0.2,,,,,True
2022-04-22,ITC,,,,,,,,,True
2022-04-22,KOTAKBANK,1.0,0.0,0.0,0.4,,,,,True
2022-04-22,M&M,-0.0,0.0,0.0,-0.0,,,,,True
2022-04-22,MARUTI,1.0,0.5,0.0,0.575,,,,,True
2022-04-22,NTPC,1.0,1.0,1.0,1.0,,,,,True
2022-04-22,ONGC,,,,,,,,,True
2022-04-22,POWERGRID,0.5,0.5,0.0,0.375,,,,,True
2022-04-22,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-04-22,SBIN,0.5,0.0,0.0,0.2,,,,,True
2022-04-22,TATAMOTORS,0.0,0.0,0.0,0.0,,,,,True
2022-04-22,TCS,,,,,,,,,True
2022-04-22,WIPRO,0.0,0.0,1.0,0.25,,,,,True
2022-04-22,CIPLA,,,,,,,,,True
2022-04-22,INFY,,,,,,,,,True
2022-04-22,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2022-04-22,HCLTECH,,,,,,,,,True
2022-04-22,TECHM,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-22,SUNPHARMA,,,,,,,,,True
2022-04-25,ADANIGREEN,-1.0,-1.0,1.0,-0.5,,,,,True
2022-04-25,ASIANPAINT,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-25,AXISBANK,1.0,0.5,0.0,0.575,2.0,1.0,0.0,False,False
2022-04-25,BAJAJ-AUTO,,,,,,,,,True
2022-04-25,HDFCBANK,0.3333,0.0,0.0,0.1333,3.0,0.6667,0.0,True,False
2022-04-25,HINDUNILVR,,,,,,,,,True
2022-04-25,ICICIBANK,0.3333,0.0,0.0,0.1333,3.0,0.6667,0.0,True,False
2022-04-25,ITC,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-04-25,KOTAKBANK,0.3333,0.0,0.0,0.1333,3.0,0.6667,0.0,True,False
2022-04-25,M&M,-0.0,0.0,0.0,-0.0,,,,,True
2022-04-25,MARUTI,1.0,0.5,0.0,0.575,,,,,True
2022-04-25,NTPC,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,False
2022-04-25,ONGC,,,,,,,,,True
2022-04-25,POWERGRID,0.5,0.5,0.0,0.375,,,,,True
2022-04-25,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-04-25,SBIN,0.3333,0.0,0.0,0.1333,3.0,0.6667,0.0,True,False
2022-04-25,TATAMOTORS,0.0,0.0,0.0,0.0,,,,,True
2022-04-25,TCS,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-04-25,WIPRO,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-25,CIPLA,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-04-25,INFY,,,,,,,,,True
2022-04-25,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2022-04-25,HCLTECH,,,,,,,,,True
2022-04-25,TECHM,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-25,SUNPHARMA,,,,,,,,,True
2022-04-26,ADANIGREEN,,,,,,,,,True
2022-04-26,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2022-04-26,AXISBANK,0.5,0.0,0.0,0.2,2.0,0.75,0.0,True,False
2022-04-26,BAJAJ-AUTO,-0.5,0.0,0.5,-0.075,2.0,0.75,0.0,True,False
2022-04-26,HDFCBANK,0.5,0.0,0.0,0.2,2.0,0.75,0.0,True,False
2022-04-26,HINDUNILVR,,,,,,,,,True
2022-04-26,ICICIBANK,1.0,0.0,0.0,0.4,2.0,1.0,0.0,False,False
2022-04-26,ITC,0.0,0.0,1.0,0.25,,,,,True
2022-04-26,KOTAKBANK,1.0,0.5,0.0,0.575,2.0,1.0,0.0,False,False
2022-04-26,M&M,0.5,0.5,0.5,0.5,2.0,0.75,0.0,True,False
2022-04-26,MARUTI,1.0,0.5,0.0,0.575,,,,,True
2022-04-26,NTPC,1.0,1.0,1.0,1.0,,,,,True
2022-04-26,ONGC,,,,,,,,,True
2022-04-26,POWERGRID,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-26,RELIANCE,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-26,SBIN,0.5,0.0,0.0,0.2,2.0,0.75,0.0,True,False
2022-04-26,TATAMOTORS,0.0,0.0,0.0,0.0,,,,,True
2022-04-26,TCS,0.0,0.0,1.0,0.25,,,,,True
2022-04-26,WIPRO,0.0,0.0,0.0,0.0,,,,,True
2022-04-26,CIPLA,0.0,0.0,1.0,0.25,,,,,True
2022-04-26,INFY,,,,,,,,,True
2022-04-26,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2022-04-26,HCLTECH,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-26,TECHM,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-26,SUNPHARMA,,,,,,,,,True
2022-04-27,ADANIGREEN,,,,,,,,,True
2022-04-27,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2022-04-27,AXISBANK,-0.5556,0.0,0.0,-0.2222,3.0,0.6667,0.0,True,False
2022-04-27,BAJAJ-AUTO,1.0,0.0,0.0,0.4,2.0,1.0,0.0,False,False
2022-04-27,HDFCBANK,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2022-04-27,HINDUNILVR,,,,,,,,,True
2022-04-27,ICICIBANK,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2022-04-27,ITC,0.0,0.0,1.0,0.25,,,,,True
2022-04-27,KOTAKBANK,0.5556,0.0,0.0,0.2222,3.0,0.6667,0.0,True,False
2022-04-27,M&M,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2022-04-27,MARUTI,,,,,,,,,True
2022-04-27,NTPC,0.0,0.0,1.0,0.25,2.0,0.5,0.0,True,False
2022-04-27,ONGC,,,,,,,,,True
2022-04-27,POWERGRID,0.0,0.0,0.0,0.0,,,,,True
2022-04-27,RELIANCE,0.0,0.0,0.0,0.0,,,,,True
2022-04-27,SBIN,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2022-04-27,TATAMOTORS,0.0,0.0,0.0,0.0,,,,,True
2022-04-27,TCS,0.0,0.0,1.0,0.25,,,,,True
2022-04-27,WIPRO,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-04-27,CIPLA,0.0,0.0,1.0,0.25,,,,,True
2022-04-27,INFY,,,,,,,,,True
2022-04-27,DRREDDY,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-04-27,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2022-04-27,TECHM,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-27,SUNPHARMA,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-28,ADANIGREEN,,,,,,,,,True
2022-04-28,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2022-04-28,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-28,BAJAJ-AUTO,1.0,0.0,0.0,0.4,,,,,True
2022-04-28,HDFCBANK,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-04-28,HINDUNILVR,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-28,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2022-04-28,ITC,0.0,0.0,1.0,0.25,,,,,True
2022-04-28,KOTAKBANK,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-04-28,M&M,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-04-28,MARUTI,,,,,,,,,True
2022-04-28,NTPC,0.0,0.0,1.0,0.25,,,,,True
2022-04-28,ONGC,,,,,,,,,True
2022-04-28,POWERGRID,0.0,0.0,0.0,0.0,,,,,True
2022-04-28,RELIANCE,0.0,0.0,0.0,0.0,,,,,True
2022-04-28,SBIN,0.0,0.0,0.0,0.0,,,,,True
2022-04-28,TATAMOTORS,0.0,0.0,0.0,0.0,,,,,True
2022-04-28,TCS,0.0,0.0,1.0,0.25,,,,,True
2022-04-28,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2022-04-28,CIPLA,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-04-28,INFY,,,,,,,,,True
2022-04-28,DRREDDY,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-04-28,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2022-04-28,TECHM,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-28,SUNPHARMA,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,ADANIGREEN,,,,,,,,,True
2022-04-29,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,BAJAJ-AUTO,1.0,0.0,0.0,0.4,,,,,True
2022-04-29,HDFCBANK,1.0,1.0,0.0,0.75,,,,,True
2022-04-29,HINDUNILVR,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,ITC,0.0,0.0,1.0,0.25,,,,,True
2022-04-29,KOTAKBANK,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-29,M&M,-1.0,0.0,0.0,-0.4,,,,,True
2022-04-29,MARUTI,,,,,,,,,True
2022-04-29,NTPC,0.0,0.0,1.0,0.25,,,,,True
2022-04-29,ONGC,,,,,,,,,True
2022-04-29,POWERGRID,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,RELIANCE,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,SBIN,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,TATAMOTORS,,,,,,,,,True
2022-04-29,TCS,0.0,0.0,1.0,0.25,,,,,True
2022-04-29,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2022-04-29,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2022-04-29,INFY,,,,,,,,,True
2022-04-29,DRREDDY,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2022-04-29,TECHM,,,,,,,,,True
2022-04-29,SUNPHARMA,0.0,0.0,0.0,0.0,,,,,True
2022-05-02,ADANIGREEN,,,,,,,,,True
2022-05-02,ASIANPAINT,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2022-05-02,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-02,BAJAJ-AUTO,1.0,0.0,0.0,0.4,,,,,True
2022-05-02,HDFCBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-02,HINDUNILVR,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-05-02,ICICIBANK,-0.7143,0.0,0.0,-0.2857,2.0,0.75,0.0,True,False
2022-05-02,ITC,0.0,0.0,1.0,0.25,,,,,True
2022-05-02,KOTAKBANK,-0.7143,0.0,0.0,-0.2857,2.0,0.75,0.0,True,False
2022-05-02,M&M,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-05-02,MARUTI,,,,,,,,,True
2022-05-02,NTPC,0.0,0.0,1.0,0.25,,,,,True
2022-05-02,ONGC,,,,,,,,,True
2022-05-02,POWERGRID,0.0,0.0,0.0,0.0,,,,,True
2022-05-02,RELIANCE,0.0,0.0,0.0,0.0,,,,,True
2022-05-02,SBIN,-0.7143,0.0,0.0,-0.2857,2.0,0.75,0.0,True,False
2022-05-02,TATAMOTORS,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-05-02,TCS,0.0,0.0,1.0,0.25,,,,,True
2022-05-02,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2022-05-02,CIPLA,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-05-02,INFY,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-05-02,DRREDDY,0.0,0.0,0.0,0.0,,,,,True
2022-05-02,HCLTECH,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-05-02,TECHM,,,,,,,,,True
2022-05-02,SUNPHARMA,0.0,0.0,0.0,0.0,,,,,True
2022-05-03,ADANIGREEN,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-05-03,ASIANPAINT,1.0,0.0,0.0,0.4,,,,,True
2022-05-03,AXISBANK,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2022-05-03,BAJAJ-AUTO,1.0,0.0,0.0,0.4,,,,,True
2022-05-03,HDFCBANK,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2022-05-03,HINDUNILVR,1.0,1.0,0.0,0.75,,,,,True
2022-05-03,ICICIBANK,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2022-05-03,ITC,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2022-05-03,KOTAKBANK,0.0,0.0,0.3333,0.0833,3.0,0.5,0.0,True,False
2022-05-03,M&M,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-05-03,MARUTI,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-05-03,NTPC,0.0,0.0,1.0,0.25,,,,,True
2022-05-03,ONGC,,,,,,,,,True
2022-05-03,POWERGRID,0.0,0.0,0.0,0.0,,,,,True
2022-05-03,RELIANCE,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-05-03,SBIN,0.5556,0.0,0.0,0.2222,3.0,0.6667,0.0,True,False
2022-05-03,TATAMOTORS,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-03,TCS,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2022-05-03,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2022-05-03,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2022-05-03,INFY,1.0,1.0,0.0,0.75,,,,,True
2022-05-03,DRREDDY,0.0,0.0,0.0,0.0,,,,,True
2022-05-03,HCLTECH,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-03,TECHM,,,,,,,,,True
2022-05-03,SUNPHARMA,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-05-04,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2022-05-04,ASIANPAINT,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-05-04,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-04,BAJAJ-AUTO,1.0,0.0,0.0,0.4,,,,,True
2022-05-04,HDFCBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-04,HINDUNILVR,1.0,1.0,0.0,0.75,,,,,True
2022-05-04,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-04,ITC,1.0,0.0,0.0,0.4,,,,,True
2022-05-04,KOTAKBANK,0.0,0.0,0.3333,0.0833,,,,,True
2022-05-04,M&M,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-04,MARUTI,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-04,NTPC,0.0,0.0,1.0,0.25,,,,,True
2022-05-04,ONGC,,,,,,,,,True
2022-05-04,POWERGRID,,,,,,,,,True
2022-05-04,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-05-04,SBIN,0.5556,0.0,0.0,0.2222,,,,,True
2022-05-04,TATAMOTORS,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-04,TCS,1.0,0.0,0.0,0.4,,,,,True
2022-05-04,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2022-05-04,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2022-05-04,INFY,1.0,1.0,0.0,0.75,,,,,True
2022-05-04,DRREDDY,0.0,0.0,0.0,0.0,,,,,True
2022-05-04,HCLTECH,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-04,TECHM,,,,,,,,,True
2022-05-04,SUNPHARMA,0.0,0.0,1.0,0.25,,,,,True
2022-05-05,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2022-05-05,ASIANPAINT,0.0,0.0,1.0,0.25,,,,,True
2022-05-05,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-05,BAJAJ-AUTO,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-05-05,HDFCBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-05,HINDUNILVR,0.0,0.0,0.5,0.125,2.0,0.5,0.0,True,False
2022-05-05,ICICIBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-05,ITC,1.0,0.0,0.0,0.4,,,,,True
2022-05-05,KOTAKBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-05,M&M,0.0,0.0,0.0,0.0,,,,,True
2022-05-05,MARUTI,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-05,NTPC,,,,,,,,,True
2022-05-05,ONGC,,,,,,,,,True
2022-05-05,POWERGRID,,,,,,,,,True
2022-05-05,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-05-05,SBIN,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2022-05-05,TATAMOTORS,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-05,TCS,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-05,WIPRO,,,,,,,,,True
2022-05-05,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2022-05-05,INFY,0.0,0.0,0.5,0.125,2.0,0.5,0.0,True,False
2022-05-05,DRREDDY,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-05-05,HCLTECH,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-05-05,TECHM,,,,,,,,,True
2022-05-05,SUNPHARMA,0.0,0.0,1.0,0.25,,,,,True
2022-05-06,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2022-05-06,ASIANPAINT,0.0,0.0,1.0,0.25,,,,,True
2022-05-06,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,BAJAJ-AUTO,0.0,0.0,1.0,0.25,,,,,True
2022-05-06,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,HINDUNILVR,0.0,0.0,0.5,0.125,,,,,True
2022-05-06,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,ITC,1.0,0.0,0.0,0.4,,,,,True
2022-05-06,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,M&M,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,MARUTI,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,NTPC,,,,,,,,,True
2022-05-06,ONGC,,,,,,,,,True
2022-05-06,POWERGRID,,,,,,,,,True
2022-05-06,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-05-06,SBIN,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,TATAMOTORS,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-06,TCS,0.0,0.0,0.0,0.0,,,,,True
2022-05-06,WIPRO,,,,,,,,,True
2022-05-06,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2022-05-06,INFY,0.0,0.0,0.5,0.125,,,,,True
2022-05-06,DRREDDY,1.0,1.0,0.0,0.75,,,,,True
2022-05-06,HCLTECH,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-06,TECHM,,,,,,,,,True
2022-05-06,SUNPHARMA,0.0,0.0,1.0,0.25,,,,,True
2022-05-09,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2022-05-09,ASIANPAINT,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-05-09,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-09,BAJAJ-AUTO,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-05-09,HDFCBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-09,HINDUNILVR,0.0,0.0,0.5,0.125,,,,,True
2022-05-09,ICICIBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-09,ITC,1.0,0.0,0.0,0.4,,,,,True
2022-05-09,KOTAKBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-09,M&M,0.0,0.0,0.0,0.0,,,,,True
2022-05-09,MARUTI,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-09,NTPC,,,,,,,,,True
2022-05-09,ONGC,,,,,,,,,True
2022-05-09,POWERGRID,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2022-05-09,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-05-09,SBIN,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-09,TATAMOTORS,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-09,TCS,0.0,0.0,0.0,0.0,,,,,True
2022-05-09,WIPRO,,,,,,,,,True
2022-05-09,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2022-05-09,INFY,0.0,0.0,0.5,0.125,,,,,True
2022-05-09,DRREDDY,1.0,0.5,0.0,0.575,2.0,1.0,0.0,False,False
2022-05-09,HCLTECH,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-09,TECHM,,,,,,,,,True
2022-05-09,SUNPHARMA,0.0,0.0,1.0,0.25,,,,,True
2022-05-10,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2022-05-10,ASIANPAINT,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-10,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,BAJAJ-AUTO,0.0,0.0,1.0,0.25,,,,,True
2022-05-10,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,HINDUNILVR,0.0,0.0,0.5,0.125,,,,,True
2022-05-10,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,ITC,1.0,0.0,0.0,0.4,,,,,True
2022-05-10,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,M&M,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,MARUTI,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,NTPC,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2022-05-10,ONGC,,,,,,,,,True
2022-05-10,POWERGRID,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-05-10,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2022-05-10,SBIN,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,TATAMOTORS,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2022-05-10,TCS,0.0,0.0,0.0,0.0,,,,,True
2022-05-10,WIPRO,,,,,,,,,True
2022-05-10,CIPLA,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2022-05-10,INFY,0.0,0.0,0.5,0.125,,,,,True
2022-05-10,DRREDDY,1.0,0.5,0.0,0.575,,,,,True
2022-05-10,HCLTECH,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-10,TECHM,,,,,,,,,True
2022-05-10,SUNPHARMA,0.0,0.0,1.0,0.25,,,,,True
2022-05-11,ADANIGREEN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,False
2022-05-11,ASIANPAINT,-1.0,0.0,0.0,-0.4,,,,,True
2022-05-11,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2022-05-11,BAJAJ-AUTO,0.0,0.0,1.0,0.25,,,,,True
2022-05-11,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
